[XFC_DATALOGGER_HEADER];;;;;;;;;;
CULTURE;pt-BR;;;;;;;;;
SOFTWARE_VERSION;V2.1.1;;;;;;;;;
DATETIME;2024-12-25T15:12:28;;;;;;;;;
USERNAME;Novaes Engenharia;;;;;;;;;
CG_NUMBER;CG110C1R00;;;;;;;;;
CONVERTER_ELECTRONICS;IFC050;;;;;;;;;
ELECTRONIC_SERIAL_NUMBER;106479269;;;;;;;;;
LOG_START_TIME;2024-02-05T16:20:36;;;;;;;;;
[XFC_DATALOGGER_DATA];;;;;;;;;;
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
Time;Operating Time;Current Output A;Counter1 Display IO;Counter 2;Flow Speed;Volume Flow;Mass Flow;Coil Temperature;Conductivity;Diagnosis 1
2406,878985;;;;;;49,8725954;;;;
2406,88259;147446,733;;;-3,52763777;0,784483194;;49872,5945;1434,76394;205,778331;2,29400015
2407,032815;;;;;;49,9066595;;;;
2407,03642;147446,733;;122833,283;-3,52763777;0,786548316;;49906,6589;1434,76394;205,050111;
2407,188085;;;;;;50,0380374;;;;
2407,19169;147446,733;;122833,285;;0,785706997;;50038,0383;1430,928;204,416867;2,29400015
2407,337825;;;;;;49,984514;;;;
2407,34143;;;122833,287;-3,52763777;0,783718288;;49984,5142;1434,15823;203,866232;
2407,484205;;;;;;49,8579975;;;;
2407,48781;147446,75;;122833,289;-3,52763777;0,784559667;;49857,9964;1431,53359;203,757659;2,29400015
2407,625775;;;;;;49,9115244;;;;
2407,62938;147446,75;;122833,291;-3,52763777;0,785630524;;49911,5238;1434,76394;203,571524;
2407,78297;;;;;;49,9796491;;;;
2407,786575;147446,75;;122833,293;-3,52763777;0,78234154;;49979,6494;1434,76394;203,409661;2,29400015
2407,928625;;;;;;49,7704133;;;;
2407,93223;147446,75;;122833,295;-3,52763777;0,779435039;;49770,4147;1435,36953;203,268919;
2408,083895;;;;;;49,5855086;;;;
2408,0875;147446,75;;;-3,52763777;0,78035289;;49585,508;1430,928;202,832241;2,29400015
2408,224265;;;;;;49,6439002;;;;
2408,22787;147446,75;;122833,299;-3,52763777;0,781347215;;49643,9003;1434,76394;202,20153;2,29400015
2408,39588;;;;;;49,7071568;;;;
2408,399485;147446,767;;122833,301;;0,78463614;;49707,1575;1434,76394;201,653112;
2408,54346;;;;;;49,9163892;;;;
2408,547065;;;122833,304;-3,52763777;0,789913774;;49916,3887;1434,76394;201,17553;2,29400015
2408,6807;;;;;;50,2521381;;;;
2408,68455;147446,767;;122833,305;-3,52763777;0,790143251;;50252,1378;1434,76394;201,395489;
2408,832125;;;;;;50,266736;;;;
2408,83573;147446,767;;122833,308;-3,52763777;0,787772119;;50266,7358;1434,15823;202,142447;2,29400015
2408,978025;;;;;;50,1158919;;;;
2408,98163;147446,767;;122833,31;-3,52763777;0,787313223;;50115,8936;1434,76394;202,79197;
2409,135215;;;;;;50,0866961;;;;
2409,138825;147446,767;;;-3,52763777;0,788231075;;50086,6974;1434,76394;203,35678;2,29400015
2409,275825;;;;;;50,1450878;;;;
2409,27943;147446,767;;122833,314;-3,52763777;0,791137576;;50145,0863;1430,928;203,544889;
2409,431335;;;;;;50,3299925;;;;
2409,434945;147446,783;;122833,316;;0,792667329;;50329,9931;1434,76394;204,506945;2,29400015
2409,58084;;;;;;50,4273098;;;;
2409,584445;;;122833,318;-3,52763777;0,790525675;;50427,3113;1434,76394;205,343571;
2409,727215;;;;;;50,2910636;;;;
2409,73082;147446,783;;122833,32;-3,52763777;0,790449202;;50291,0637;1434,76394;206,071064;2,29400015
2409,886575;;;;;;50,2861988;;;;
2409,89018;147446,783;;122833,322;-3,52763777;0,790984571;;50286,1988;1434,76394;206,451733;
2410,02622;;;;;;50,3202595;;;;
2410,029825;147446,783;;122833,324;-3,52763777;0,789072394;;50320,2599;1435,36953;205,99125;2,29400015
2410,184855;;;;;;50,1986112;;;;
2410,18846;147446,783;;122833,326;-3,52763777;0,789837301;;50198,6103;1434,15823;205,590241;
2410,32835;;;;;;50,2472732;;;;
2410,331715;147446,8;;;-3,52763777;0,79067862;;50247,2729;1434,76394;205,242559;2,29400015
2410,48242;;;;;;50,3007933;;;;
2410,486025;147446,8;;122833,331;-3,52763777;0,791137576;;50300,7935;1434,76394;205,177218;
2410,63769;;;;;;50,3299925;;;;
2410,641295;147446,8;;122833,333;;0,793661654;;50329,9931;1430,32241;204,646047;2,29400015
2410,78695;;;;;;50,4905663;;;;
2410,790555;;;122833,335;-3,52763777;0,7938146;;50490,5651;1434,76394;204,184167;
2410,93453;;;;;;50,5002961;;;;
2410,938135;147446,8;;122833,337;-3,52763777;0,793126225;;50500,2949;1434,76394;203,781947;2,29400015
2411,0761;;;;;;50,4565056;;;;
2411,079705;147446,8;;122833,339;-3,52763777;0,793585181;;50456,5041;1430,928;205,06544;
2411,233775;;;;;;50,4857015;;;;
2411,23738;147446,8;;122833,341;-3,52763777;0,793738127;;50485,7002;1434,76394;206,033364;2,29400015
2411,380155;;;;;;50,4954312;;;;
2411,38376;147446,817;;122833,343;-3,52763777;0,793355703;;50495,43;1434,76394;206,875037;
2411,535425;;;;;;50,4711036;;;;
2411,53903;147446,817;;;-3,52763777;0,791673005;;50471,1021;1431,53359;207,606927;2,29400015
2411,676035;;;;;;50,3640532;;;;
2411,67964;147446,817;;122833,347;;0,788307548;;50364,0541;1431,53359;207,79511;
2411,82361;;;;;;50,1499526;;;;
2411,827215;147446,817;;122833,349;-3,52763777;0,783259392;;50149,9512;1434,76394;207,078755;2,29400015
2411,995465;;;;;;49,828805;;;;
2411,99883;;;122833,352;-3,52763777;0,780123413;;49828,8036;1434,76394;206,455812;
2412,130065;;;;;;49,6293023;;;;
2412,133675;147446,817;;122833,354;-3,52763777;0,781729639;;49629,3022;1434,76394;205,914136;2,29400015
2412,284615;;;;;;49,7314844;;;;
2412,28822;147446,817;;122833,356;-3,52763777;0,786165893;;49731,4854;1434,76394;205,106363;
2412,42811;;;;;;50,0137065;;;;
2412,431715;147446,833;;122833,358;-3,52763777;0,789148927;;50013,707;1434,76394;204,356331;2,29400015
2412,57473;;;;;;50,2034795;;;;
2412,578335;147446,833;;;-3,52763777;0,788766444;;50203,4786;1434,15823;203,70312;
2412,726875;;;;;;50,1791485;;;;
2412,73048;147446,833;;122833,362;-3,52763777;0,787313223;;50179,1473;1434,76394;203,135069;2,29400015
2412,88431;;;;;;50,0866961;;;;
2412,887915;147446,833;;122833,364;;0,785248041;;50086,6974;1434,76394;203,404631;
2413,031885;;;;;;49,9553148;;;;
2413,035495;;;122833,366;-3,52763777;0,78379482;;49955,3146;1434,76394;203,090217;2,29400015
2413,18043;;;;;;49,8628657;;;;
2413,184035;147446,833;;122833,368;-3,52763777;0,783565342;;49862,8647;1434,76394;202,816799;
2413,3381;;;;;;49,8482678;;;;
2413,34171;147446,833;;122833,37;-3,52763777;0,781041265;;49848,2666;1434,76394;202,579051;2,29400015
2413,47943;;;;;;49,687694;;;;
2413,48304;147446,85;;122833,372;-3,52763777;0,780199885;;49687,6945;1434,76394;202,977657;
2413,623405;;;;;;49,6341672;;;;
2413,62701;147446,85;;122833,374;-3,52763777;0,785477519;;49634,1671;1430,928;203,418992;2,29400015
2413,7806;;;;;;49,969916;;;;
2413,784205;147446,85;;;-3,52763777;0,789301872;;49969,9162;1430,928;203,802809;
2413,932745;;;;;;50,2132092;;;;
2413,93635;147446,85;;122833,379;-3,52763777;0,789454877;;50213,2084;1434,76394;204,136539;2,29400015
2414,09042;;;;;;50,2229422;;;;
2414,093785;147446,85;;122833,381;;0,79067862;;50222,9416;1434,15823;204,354674;
2414,23752;;;;;;50,3007933;;;;
2414,241125;;;122833,383;-3,52763777;0,79152;;50300,7935;1430,928;203,956086;2,29400015
2414,375245;;;;;;50,3543202;;;;
2414,37885;147446,85;;122833,385;-3,52763777;0,788307548;;50354,3209;1430,928;203,609467;
2414,52643;;;;;;50,1499526;;;;
2414,530035;147446,867;;122833,387;-3,52763777;0,784177244;;50149,9512;1434,15823;203,308072;2,29400015
2414,672805;;;;;;49,8871934;;;;
2414,67641;147446,867;;122833,389;-3,52763777;0,783259392;;49887,1925;1434,76394;204,095971;
2414,83024;;;;;;49,828805;;;;
2414,833845;147446,867;;122833,391;-3,52763777;0,781423688;;49828,8036;1434,76394;204,131603;2,29400015
2414,987435;;;;;;49,7120216;;;;
2414,99104;147446,867;;;-3,52763777;0,778211236;;49712,0224;1435,36953;204,162598;
2415,12516;;;;;;49,5076541;;;;
2415,128765;147446,867;;122833,395;;0,777369857;;49507,6527;1430,928;204,189532;2,29400015
2415,27514;;;;;;49,4541273;;;;
2415,278745;147446,883;;122833,397;-3,52763777;0,777828813;;49454,1286;1434,76394;204,071961;2,29400015
2415,446275;;;;;;49,4833264;;;;
2415,44988;;;122833,4;-3,52763777;0,778823137;;49483,3248;1434,76394;203,808341;
2415,581115;;;;;;49,5465796;;;;
2415,58472;147446,883;;122833,401;-3,52763777;0,780888319;;49546,5786;1434,76394;203,578752;2,29400015
2415,722925;;;;;;49,6779609;;;;
2415,72629;147446,883;;122833,403;-3,52763777;0,784483194;;49677,9613;1430,928;203,379728;
2415,878195;;;;;;49,9066595;;;;
2415,88156;147446,883;;122833,406;-3,52763777;0,788001597;;49906,6589;1430,928;204,758327;2,29400015
2416,024575;;;;;;50,1304898;;;;
2416,02818;147446,883;;;-3,52763777;0,787848651;;50130,4882;1430,928;204,533078;
2416,17624;;;;;;50,1207601;;;;
2416,179845;147446,883;;122833,41;-3,52763777;0,784789145;;50120,7584;1434,15823;204,337798;2,29400015
2416,333675;;;;;;49,9261223;;;;
2416,33728;147446,9;;122833,412;;0,783335865;;49926,1219;1434,76394;204,167701;
2416,48101;;;;;;49,8336699;;;;
2416,48462;;;122833,414;-3,52763777;0,782647491;;49833,6685;1434,76394;204,750728;2,29400015
2416,629795;;;;;;49,7898761;;;;
2416,6334;147446,9;;122833,416;-3,52763777;0,780735314;;49789,8777;1434,76394;204,994753;
2416,78771;;;;;;49,6682279;;;;
2416,791075;147446,9;;122833,418;-3,52763777;0,780888319;;49668,2281;1438,39785;205,207281;2,29400015
2416,92928;;;;;;49,6779609;;;;
2416,932885;147446,9;;122833,42;-3,52763777;0,784330189;;49677,9613;1434,76394;205,392092;
2417,074455;;;;;;49,8969231;;;;
2417,07806;147446,9;;122833,422;-3,52763777;0,785630524;;49896,9223;1434,15823;204,804055;2,29400015
2417,23237;;;;;;49,9796491;;;;
2417,235735;147446,9;;;-3,52763777;0,782112062;;49979,6494;1430,928;204,777196;
2417,383795;;;;;;49,7558121;;;;
2417,3874;147446,917;;122833,426;-3,52763777;0,780582368;;49755,8132;1430,32241;204,753857;2,29400015
2417,54171;;;;;;49,6584982;;;;
2417,545075;147446,917;;122833,429;;0,783565342;;49658,4984;1434,15823;204,733573;
2417,68977;;;;;;49,8482678;;;;
2417,693375;;;122833,431;-3,52763777;0,787772119;;49848,2666;1430,32241;204,667412;2,29400015
2417,82701;;;;;;50,1158919;;;;
2417,83062;147446,917;;122833,433;-3,52763777;0,790755153;;50115,8936;1434,15823;204,930287;
2417,978195;;;;;;50,3056616;;;;
2417,9818;147446,917;;122833,435;-3,52763777;0,788537025;;50305,6618;1434,76394;205,158889;2,29400015
2418,124335;;;;;;50,1645505;;;;
2418,1277;147446,917;;122833,437;-3,52763777;0,783412397;;50164,5493;1430,928;205,357652;
2418,28177;;;;;;49,8385381;;;;
2418,285135;147446,917;;;-3,52763777;0,781653166;;49838,5368;1430,928;205,439273;2,29400015
2418,422615;;;;;;49,7266196;;;;
2418,426225;147446,933;;122833,441;-3,52763777;0,78348887;;49726,6205;1434,76394;204,423163;
2418,57765;;;;;;49,843403;;;;
2418,581255;147446,933;;122833,443;;0,785171568;;49843,4017;1435,36953;203,539543;2,29400015
2418,72715;;;;;;49,9504499;;;;
2418,730755;;;122833,445;-3,52763777;0,785095096;;49950,4498;1434,76394;202,771164;
2418,87425;;;;;;49,9455851;;;;
2418,877855;147446,933;;122833,447;-3,52763777;0,787389696;;49945,5849;1435,36953;202,875528;2,29400015
2419,034325;;;;;;50,0915609;;;;
2419,03793;147446,933;;122833,449;-3,52763777;0,792361379;;50091,5623;1430,928;203,145128;
2419,174215;;;;;;50,407847;;;;
2419,17782;147446,933;;122833,451;-3,52763777;0,792131901;;50407,8484;1434,76394;203,37956;2,29400015
2419,33189;;;;;;50,3932491;;;;
2419,335495;147446,933;;122833,454;-3,52763777;0,787772119;;50393,2503;1434,76394;203,583427;
2419,47586;;;;;;50,1158919;;;;
2419,47947;147446,95;;;-3,52763777;0,788613498;;50115,8936;1434,76394;203,798264;2,29400015
2419,62993;;;;;;50,1694154;;;;
2419,633535;147446,95;;122833,458;-3,52763777;0,789684296;;50169,4141;1434,15823;204,015207;
2419,7852;;;;;;50,2375368;;;;
2419,78905;147446,95;;122833,46;;0,785324574;;50237,5362;1434,76394;204,204116;2,29400015
2419,935185;;;;;;49,9601863;;;;
2419,93879;;;122833,462;-3,52763777;0,783947766;;49960,1864;1434,15823;204,367898;
2420,082045;;;;;;49,8725954;;;;
2420,08565;147446,95;;122833,464;-3,52763777;0,787083745;;49872,5945;1434,76394;204,51054;2,29400015
2420,224095;;;;;;50,0720982;;;;
2420,2277;147446,95;;122833,466;-3,52763777;0,787083745;;50072,0993;1434,15823;204,623286;
2420,38129;;;;;;50,0720982;;;;
2420,384895;147446,967;;122833,468;-3,52763777;0,783641815;;50072,0993;1434,15823;204,721317;2,29400015
2420,526945;;;;;;49,8531327;;;;
2420,53055;147446,967;;122833,47;-3,52763777;0,782571018;;49853,1315;1434,76394;204,80657;
2420,681495;;;;;;49,7850113;;;;
2420,6851;147446,967;;;-3,52763777;0,785706997;;49785,0128;1434,15823;204,567984;2,29400015
2420,822585;;;;;;49,984514;;;;
2420,82595;147446,967;;122833,474;-3,52763777;0,789837301;;49984,5142;1434,76394;204,594359;2,29400015
2420,99372;;;;;;50,2472732;;;;
2420,997325;147446,967;;122833,477;;0,789454877;;50247,2729;1434,76394;204,617307;
2421,140815;;;;;;50,2229422;;;;
2421,14442;;;122833,479;-3,52763777;0,785630524;;50222,9416;1435,36953;204,637256;2,29400015
2421,2783;;;;;;49,9796491;;;;
2421,281905;147446,967;;122833,481;-3,52763777;0,783259392;;49979,6494;1434,76394;204,387717;
2421,429485;;;;;;49,828805;;;;
2421,43309;147446,983;;122833,483;-3,52763777;0,782188594;;49828,8036;1434,76394;204,233229;2,29400015
2421,57538;;;;;;49,7606836;;;;
2421,578745;147446,983;;122833,485;-3,52763777;0,78348887;;49760,685;1431,53359;204,098895;
2421,732335;;;;;;49,843403;;;;
2421,73594;147446,983;;;-3,52763777;0,788307548;;49843,4017;1434,76394;203,98207;2,29400015
2421,873665;;;;;;50,1499526;;;;
2421,87727;147446,983;;122833,489;-3,52763777;0,793202698;;50149,9512;1434,76394;205,269828;
2422,029415;;;;;;50,4613705;;;;
2422,03278;147446,983;;122833,491;;0,794503033;;50461,3689;1430,928;204,788148;2,29400015
2422,17892;;;;;;50,5440932;;;;
2422,182525;;;122833,493;-3,52763777;0,79412055;;50544,0926;1434,76394;204,369277;
2422,325295;;;;;;50,5197588;;;;
2422,3289;147446,983;;122833,495;-3,52763777;0,790984571;;50519,7578;1434,76394;204,005055;2,29400015
2422,485135;;;;;;50,3202595;;;;
2422,48874;147447;;122833,497;-3,52763777;0,783029914;;50320,2599;1435,36953;203,77934;
2422,62478;;;;;;49,8142038;;;;
2422,628145;147447;;122833,499;-3,52763777;0,779817462;;49814,2021;1430,928;203,347709;2,29400015
2422,782455;;;;;;49,6098362;;;;
2422,78582;147447;;122833,501;-3,52763777;0,782188594;;49609,8358;1431,53359;202,972349;
2422,92619;;;;;;49,7606836;;;;
2422,929795;147447;;;-3,52763777;0,78234154;;49760,685;1430,32241;202,645957;2,29400015
2423,0805;;;;;;49,7704133;;;;
2423,084105;147447;;122833,506;-3,52763777;0,781653166;;49770,4147;1434,76394;202,792585;
2423,23529;;;;;;49,7266196;;;;
2423,238895;147447;;122833,508;;0,781500161;;49726,6205;1430,928;202,385951;2,29400015
2423,38479;;;;;;49,7168865;;;;
2423,388395;;;122833,51;-3,52763777;0,784100771;;49716,8873;1434,76394;202,032346;
2423,53165;;;;;;49,8823285;;;;
2423,535015;147447,017;;122833,512;-3,52763777;0,789454877;;49882,3277;1430,32241;201,724432;2,29400015
2423,6737;;;;;;50,2229422;;;;
2423,677065;147447,017;;122833,514;-3,52763777;0,789607823;;50222,9416;1431,53359;203,101933;
2423,830655;;;;;;50,2326719;;;;
2423,83426;147447,017;;122833,516;-3,52763777;0,786624849;;50232,6714;1434,15823;203,451216;2,29400015
2423,97727;;;;;;50,0429057;;;;
2423,980635;147447,017;;122833,518;-3,52763777;0,788766444;;50042,9066;1435,36953;203,754976;
2424,13254;;;;;;50,1791485;;;;
2424,136145;147447,017;;;-3,52763777;0,792820275;;50179,1473;1434,76394;204,019099;2,29400015
2424,27339;;;;;;50,4370395;;;;
2424,276995;147447,017;;122833,522;;0,790525675;;50437,0411;1434,76394;204,714313;
2424,42145;;;;;;50,2910636;;;;
2424,425055;147447,033;;122833,524;-3,52763777;0,785706997;;50291,0637;1430,928;204,845779;2,29400015
2424,592345;;;;;;49,984514;;;;
2424,59619;;;122833,527;-3,52763777;0,787313223;;49984,5142;1430,928;204,960071;
2424,727665;;;;;;50,0866961;;;;
2424,73127;147447,033;;122833,529;-3,52763777;0,789684296;;50086,6974;1434,76394;205,059461;2,29400015
2424,881015;;;;;;50,2375368;;;;
2424,88462;147447,033;;122833,531;-3,52763777;0,786012948;;50237,5362;1434,76394;205,328539;
2425,024505;;;;;;50,0039767;;;;
2425,02811;147447,033;;122833,533;-3,52763777;0,782571018;;50003,9772;1430,928;205,372311;2,29400015
2425,171125;;;;;;49,7850113;;;;
2425,17497;147447,033;;;-3,52763777;0,784406722;;49785,0128;1434,76394;205,410384;
2425,32351;;;;;;49,9017946;;;;
2425,327115;147447,05;;122833,537;-3,52763777;0,786395371;;49901,7941;1434,76394;205,443483;2,29400015
2425,481425;;;;;;50,0283044;;;;
2425,48479;147447,05;;122833,539;;0,784942091;;50028,3051;1435,36953;205,114484;
2425,628525;;;;;;49,935852;;;;
2425,63213;;;122833,541;-3,52763777;0,783335865;;49935,8517;1430,928;204,494335;2,29400015
2425,777785;;;;;;49,8336699;;;;
2425,78139;147447,05;;122833,543;-3,52763777;0,785095096;;49833,6685;1434,76394;203,955099;
2425,93522;;;;;;49,9455851;;;;
2425,938825;147447,05;;122833,545;-3,52763777;0,787848651;;49945,5849;1434,76394;203,486159;2,29400015
2426,07655;;;;;;50,1207601;;;;
2426,080395;147447,05;;122833,547;-3,52763777;0,78953135;;50120,7584;1434,76394;203,017592;
2426,221245;;;;;;50,2278071;;;;
2426,22485;147447,05;;122833,549;-3,52763777;0,792055428;;50227,8065;1434,76394;204,284843;2,29400015
2426,3794;;;;;;50,3883842;;;;
2426,383005;147447,067;;;-3,52763777;0,793432176;;50388,3854;1434,76394;205,38684;
2426,531065;;;;;;50,4759684;;;;
2426,53467;147447,067;;122833,554;-3,52763777;0,792055428;;50475,967;1434,76394;206,345096;2,29400015
2426,68946;;;;;;50,3883842;;;;
2426,692825;147447,067;;122833,556;;0,789913774;;50388,3854;1434,15823;206,335858;
2426,83632;;;;;;50,2521381;;;;
2426,839925;;;122833,558;-3,52763777;0,785859942;;50252,1378;1430,928;205,371361;2,29400015
2426,973805;;;;;;49,9942437;;;;
2426,97765;147447,067;;122833,56;-3,52763777;0,782112062;;49994,244;1435,36953;204,532631;
2427,12499;;;;;;49,7558121;;;;
2427,128595;147447,067;;122833,562;-3,52763777;0,783335865;;49755,8132;1434,15823;203,803293;2,29400015
2427,271365;;;;;;49,8336699;;;;
2427,27497;147447,067;;122833,564;-3,52763777;0,785324574;;49833,6685;1430,928;204,884987;
2427,4288;;;;;;49,9601863;;;;
2427,432405;147447,083;;122833,566;-3,52763777;0,784789145;;49960,1864;1434,76394;205,065925;2,29400015
2427,586235;;;;;;49,9261223;;;;
2427,58984;147447,083;;;-3,52763777;0,785095096;;49926,1219;1435,36953;205,223504;
2427,72396;;;;;;49,9455851;;;;
2427,727565;147447,083;;122833,57;;0,787083745;;49945,5849;1434,76394;205,360539;2,29400015
2427,87322;;;;;;50,0720982;;;;
2427,877065;147447,083;;122833,572;-3,52763777;0,786777794;;50072,0993;1438,39785;204,672534;2,29400015
2428,045075;;;;;;50,0526354;;;;
2428,04868;;;122833,575;-3,52763777;0,785706997;;50052,6363;1434,15823;204,389058;
2428,179675;;;;;;49,984514;;;;
2428,18328;147447,083;;122833,577;-3,52763777;0,786318898;;49984,5142;1434,76394;204,142537;2,29400015
2428,321725;;;;;;50,0234395;;;;
2428,32533;147447,083;;122833,578;-3,52763777;0,785706997;;50023,4402;1434,76394;203,928165;
2428,47748;;;;;;49,984514;;;;
2428,481085;147447,1;;122833,581;-3,52763777;0,785171568;;49984,5142;1434,76394;203,848369;2,29400015
2428,623375;;;;;;49,9504499;;;;
2428,62698;147447,1;;;-3,52763777;0,78578347;;49950,4498;1430,928;203,400552;
2428,77504;;;;;;49,9893788;;;;
2428,778645;147447,1;;122833,585;-3,52763777;0,787542701;;49989,3791;1434,76394;203,011129;2,29400015
2428,932475;;;;;;50,1012973;;;;
2428,93608;147447,1;;122833,587;;0,791673005;;50101,2989;1430,928;202,672482;
2429,079815;;;;;;50,3640532;;;;
2429,08342;;;122833,589;-3,52763777;0,791367054;;50364,0541;1435,36953;203,15744;2,29400015
2429,228595;;;;;;50,3445905;;;;
2429,2322;147447,1;;122833,591;-3,52763777;0,785018623;;50344,5911;1430,928;203,341618;
2429,385785;;;;;;49,9407202;;;;
2429,389395;147447,1;;122833,593;-3,52763777;0,784100771;;49940,72;1431,53359;203,501768;2,29400015
2429,52736;;;;;;49,8823285;;;;
2429,530965;147447,117;;122833,595;-3,52763777;0,788766444;;49882,3277;1434,76394;203,64102;
2429,67085;;;;;;50,1791485;;;;
2429,674455;147447,117;;122833,597;-3,52763777;0,788842976;;50179,1473;1434,76394;203,818306;2,29400015
2429,828765;;;;;;50,1840167;;;;
2429,83237;147447,117;;;-3,52763777;0,785477519;;50184,0157;1430,32241;203,573182;
2429,98043;;;;;;49,969916;;;;
2429,984035;147447,117;;122833,602;-3,52763777;0,783947766;;49969,9162;1431,53359;203,36004;2,29400015
2430,138105;;;;;;49,8725954;;;;
2430,14171;147447,117;;122833,604;;0,78379482;;49872,5945;1434,15823;203,174688;
2430,285445;;;;;;49,8628657;;;;
2430,28905;;;122833,606;-3,52763777;0,784789145;;49862,8647;1434,15823;203,386545;2,29400015
2430,42269;;;;;;49,9261223;;;;
2430,426295;147447,133;;122833,608;-3,52763777;0,786854267;;49926,1219;1434,15823;203,555785;
2430,57363;;;;;;50,0575002;;;;
2430,57724;147447,133;;122833,61;-3,52763777;0,789301872;;50057,5012;1435,36953;203,702971;2,29400015
2430,73443;;;;;;50,2132092;;;;
2430,738035;147447,133;;122833,612;-3,52763777;0,78953135;;50213,2084;1434,76394;203,831121;
2430,878405;;;;;;50,2278071;;;;
2430,88201;147447,133;;122833,614;-3,52763777;0,786854267;;50227,8065;1431,53359;202,942472;2,29400015
2431,03584;;;;;;50,0575002;;;;
2431,039685;147447,133;;;-3,52763777;0,783871293;;50057,5012;1430,928;203,166194;
2431,174285;;;;;;49,8677306;;;;
2431,17789;147447,133;;122833,618;;0,784100771;;49867,7296;1434,76394;203,36017;2,29400015
2431,32475;;;;;;49,8823285;;;;
2431,328355;;;122833,62;-3,52763777;0,787772119;;49882,3277;1434,76394;203,529112;
2431,470885;;;;;;50,1158919;;;;
2431,47449;147447,15;;122833,622;-3,52763777;0,78838402;;50115,8936;1434,76394;203,336291;2,29400015
2431,63024;;;;;;50,1548175;;;;
2431,63385;147447,15;;122833,624;-3,52763777;0,784253716;;50154,8161;1435,36953;203,092266;
2431,780945;;;;;;49,8920582;;;;
2431,78479;147447,15;;122833,627;-3,52763777;0,780964792;;49892,0574;1438,39785;202,880092;2,29400015
2431,926845;;;;;;49,6828258;;;;
2431,93045;147447,15;;122833,629;-3,52763777;0,783029914;;49682,8262;1434,76394;202,69556;
2432,070335;;;;;;49,8142038;;;;
2432,07394;147447,15;;;-3,52763777;0,787160218;;49814,2021;1434,76394;202,131793;2,29400015
2432,224405;;;;;;50,076963;;;;
2432,22801;147447,15;;122833,633;-3,52763777;0,786012948;;50076,9642;1430,928;202,253126;
2432,379675;;;;;;50,0039767;;;;
2432,38328;147447,167;;122833,635;;0,78234154;;50003,9772;1434,76394;202,358626;2,29400015
2432,52918;;;;;;49,7704133;;;;
2432,532785;;;122833,637;-3,52763777;0,786318898;;49770,4147;1434,15823;202,450361;
2432,675795;;;;;;50,0234395;;;;
2432,67916;147447,167;;122833,639;-3,52763777;0,790831625;;50023,4402;1434,76394;202,824287;2,29400015
2432,835155;;;;;;50,3105298;;;;
2432,83876;147447,167;;122833,641;-3,52763777;0,788995922;;50310,5301;1434,76394;202,884767;
2432,97432;;;;;;50,1937464;;;;
2432,977925;147447,167;;122833,643;-3,52763777;0,790066779;;50193,7454;1431,53359;202,937368;2,29400015
2433,120455;;;;;;50,2618711;;;;
2433,12406;147447,167;;122833,645;-3,52763777;0,790602148;;50261,871;1434,15823;202,983096;
2433,275725;;;;;;50,2959285;;;;
2433,279335;147447,167;;;-3,52763777;0,787466168;;50295,9286;1434,76394;202,59086;2,29400015
2433,429555;;;;;;50,0964258;;;;
2433,43316;147447,183;;122833,649;-3,52763777;0,78807807;;50096,4272;1434,15823;201,998651;
2433,585305;;;;;;50,1353547;;;;
2433,58867;147447,183;;122833,652;;0,790372729;;50135,3531;1431,53359;201,483686;2,29400015
2433,73481;;;;;;50,2813339;;;;
2433,738415;;;122833,654;-3,52763777;0,789760828;;50281,3339;1434,15823;201,035868;
2433,87037;;;;;;50,2424084;;;;
2433,873975;147447,183;;122833,656;-3,52763777;0,788842976;;50242,408;1435,36953;201,86808;2,29400015
2434,02372;;;;;;50,1840167;;;;
2434,027325;147447,183;;122833,658;-3,52763777;0,78578347;;50184,0157;1434,76394;202,382095;
2434,18067;;;;;;49,9893788;;;;
2434,184275;147447,183;;122833,66;-3,52763777;0,779435039;;49989,3791;1434,76394;202,829055;2,29400015
2434,32657;;;;;;49,5855086;;;;
2434,330175;147447,183;;122833,662;-3,52763777;0,777675807;;49585,508;1434,76394;203,217734;
2434,48232;;;;;;49,47359;;;;
2434,485925;147447,2;;;-3,52763777;0,782188594;;49473,5916;1434,76394;203,522127;2,29400015
2434,62293;;;;;;49,7606836;;;;
2434,626535;147447,2;;122833,666;;0,786165893;;49760,685;1434,15823;203,484297;
2434,77051;;;;;;50,0137065;;;;
2434,774115;147447,2;;122833,668;-3,52763777;0,789225399;;50013,707;1435,36953;203,451291;2,29400015
2434,941645;;;;;;50,2083443;;;;
2434,94525;;;122833,67;-3,52763777;0,79182595;;50208,3435;1430,928;203,422662;
2435,076;;;;;;50,373783;;;;
2435,07961;147447,2;;122833,672;-3,52763777;0,789378345;;50373,7839;1434,76394;202,627722;2,29400015
2435,22935;;;;;;50,218074;;;;
2435,232955;147447,2;;122833,675;-3,52763777;0,786012948;;50218,0733;1434,76394;201,640874;
2435,372605;;;;;;50,0039767;;;;
2435,37621;147447,217;;122833,676;-3,52763777;0,785553992;;50003,9772;1434,76394;200,782698;2,29400015
2435,53244;;;;;;49,9747809;;;;
2435,536045;147447,217;;;-3,52763777;0,786242366;;49974,781;1434,76394;200,036466;
2435,670885;;;;;;50,0185713;;;;
